Id;Year_Birth;Education;Marital_Status;Income;Price2014;Quantity2014;Price2015;Quantity2015
33116;1965;PhD;Married;78397.42;117.54;39;116.32;38
21740;1956;Graduation;Married;65672.24;116.9;39;115.67;38
1954;1962;Graduation;Married;66658.29;117.28;36;116.06;35
10433;1973;Graduation;Together;43101.45;111.36;30;110.12;29
24474;1974;Graduation;Married;77700.08;120.56;38;119.33;37
37224;1966;Graduation;Married;48741.56;117.08;33;115.85;32
38265;1963;Graduation;Married;60897.17;116.56;36;115.32;36
39335;1988;Graduation;Together;23605.93;108.22;29;107;29
31656;1954;Master;Married;88165.09;121.94;40;120.71;39
18267;1971;Master;Single;61995.21;114.12;38;112.89;38
20120;1970;Master;Divorced;92670.48;124;43;122.77;42
19371;1984;2n Cycle;Married;21856.11;109.2;28;107.96;27
40171;1951;Master;Together;26861.42;108.51;29;107.26;29
48018;1995;Graduation;Widow;42265.32;108.91;29;107.67;29
20055;1974;Graduation;Single;82094.47;121.35;40;120.12;39
21371;1978;PhD;Married;58840.78;118.2;35;116.97;34
25411;1964;Graduation;Married;161050.27;124.23;49;123;48
19139;1965;PhD;Single;49511.07;113.24;33;112;33
24572;1969;Graduation;Single;63689.64;118.11;35;116.88;34
1731;1991;Graduation;Single;41869.83;112.08;30;110.83;30
22361;1982;Master;Single;10560.45;101.05;22;99.81;21
30068;1968;Master;Single;50429.8;110.74;33;109.51;33
32264;1979;Graduation;Single;19510.92;103.2;26;101.96;25
24418;1954;Master;Divorced;22320.05;108.41;26;107.18;26
1671;1950;Graduation;Single;32908.93;109.16;28;107.94;27
2339;1983;Graduation;Single;71112.85;114.72;38;113.48;37
20580;1963;Graduation;Married;15253.51;104.41;27;103.17;26
47584;1950;2n Cycle;Married;91545.79;123.19;43;121.96;42
41711;1984;PhD;Married;30196.87;108.5;29;107.26;28
48058;1950;Graduation;Single;29565.78;108.21;31;106.97;30
45556;1994;PhD;Married;15071.09;105.66;23;104.41;22
42057;1983;Graduation;Together;78303.35;118.11;36;116.87;35
761;1967;Master;Together;67440.39;122;34;120.77;33
2092;1958;Graduation;Together;79729.75;121.08;40;119.83;39
36873;1989;Graduation;Together;54416.77;113.03;33;111.8;32
2546;1980;Graduation;Married;33410.1;110.02;26;108.81;25
43619;1986;Graduation;Married;81002.23;119.44;41;118.21;40
13631;1970;Graduation;Together;47701.66;111.35;33;110.12;32
43688;1953;Graduation;Together;72578.47;122.57;40;121.33;39
32222;1985;Master;Single;36139.99;108.08;29;106.85;28
39972;1955;Graduation;Single;31072.21;109.07;28;107.83;27
9528;1993;Graduation;Widow;33232.09;105.92;28;104.69;28
1442;1981;Graduation;Single;48424.82;112.26;35;111.04;34
34240;1947;Graduation;Married;46080.25;115.81;33;114.59;32
22605;1967;2n Cycle;Together;17599.14;106.9;26;105.67;25
25216;1947;Graduation;Together;40698.31;114.53;31;113.3;31
44363;1973;Graduation;Single;80950.95;121.35;43;120.11;42
11209;1985;Graduation;Single;25252.33;108.51;28;107.26;27
4092;1958;Graduation;Single;65490.98;118.23;36;116.99;36
37243;1982;Master;Married;80426.06;120.69;39;119.45;38
34366;1963;Graduation;Married;71348.94;119.58;40;118.35;39
26940;1972;PhD;Single;42558.16;111.92;33;110.68;32
4078;1955;Graduation;Together;54965.1;114.34;33;113.09;32
2107;1945;Graduation;Married;20168.51;105.98;27;104.74;26
32407;1991;Graduation;Married;7479;103.96;21;102.73;20
6803;1977;Graduation;Together;47338.18;111.26;33;110.03;32
33423;1963;2n Cycle;Divorced;20208.29;107.68;29;106.44;28
42522;1946;PhD;Together;75586.39;115.63;38;114.4;37
47226;1990;Master;Single;43464.73;108.67;30;107.43;29
876;1984;Graduation;Single;18372;103.38;27;102.15;26
10822;1964;Graduation;Married;29546.86;111.11;29;109.88;28
45582;1967;Graduation;Together;15852.84;108.85;25;107.62;25
5045;1959;Graduation;Married;77581.65;118.45;38;117.21;37
19993;1979;Graduation;Together;26487.26;107.65;28;106.43;27
22915;1975;2n Cycle;Single;43669.65;112.62;29;111.38;28
43931;1954;PhD;Married;48796.47;116.07;35;114.83;34
35472;1981;Graduation;Together;29083.7;107.4;28;106.15;28
42023;1960;Master;Together;24047.97;107.16;29;105.94;28
5048;1949;Graduation;Married;60905.69;116.96;36;115.73;35
11195;1947;PhD;Together;38577.05;113.45;31;112.23;30
33282;1899;Master;Divorced;60184.66;114.81;38;113.58;37
9369;1970;Master;Together;51402.24;110.69;33;109.47;32
43319;1951;2n Cycle;Married;69667.34;118.21;40;116.98;39
12996;1975;Graduation;Widow;65798.57;118.66;38;117.43;37
48664;1975;Graduation;Married;33440.08;111.09;26;109.85;25
23744;1974;Graduation;Married;77033.33;120.81;39;119.58;38
33372;1967;Graduation;Together;194041.82;126.5;47;125.27;46
8081;1960;PhD;Married;75324.28;117.61;39;116.38;38
49747;1956;Master;Divorced;54801.42;114.81;32;113.58;31
23005;1978;PhD;Married;55422.01;111.79;32;110.57;31
25674;1954;PhD;Together;42645.4;112.28;31;111.04;30
13815;1983;Graduation;Married;77773.06;120.4;41;119.15;40
47008;1959;Graduation;Divorced;29814.76;110.42;30;109.19;30
32002;1959;Graduation;Together;30522.73;107.79;28;106.54;27
45834;1973;Graduation;Widow;29804.11;110.87;30;109.64;29
36221;1971;PhD;Married;64353.73;118.92;34;117.68;33
45806;1953;PhD;Together;26556.38;111.22;30;109.98;29
44598;1964;Graduation;Divorced;44392.28;110.45;34;109.22;33
37413;1974;2n Cycle;Married;23578.18;107.18;28;105.96;27
11705;1971;Graduation;Single;41863.71;108.93;30;107.7;29
17643;1974;Graduation;Together;69237.61;118.58;38;117.33;37
10081;1973;Graduation;Together;48190.87;111.53;33;110.3;33
37057;1970;Graduation;Single;38177.8;108.47;30;107.23;29
44116;1948;Graduation;Married;37267.07;111.58;33;110.35;32
33249;1970;PhD;Single;92322.35;120.44;39;119.23;38
29145;1976;Graduation;Together;46035.02;111.68;32;110.47;31
39505;1952;Master;Married;35135.57;110.48;33;109.25;32
1748;1958;Graduation;Together;35417.37;110.42;30;109.17;29
41304;1973;2n Cycle;Together;17132.81;103.88;26;102.64;25
27861;1955;Graduation;Single;38196.83;111.83;31;110.6;30
13504;1981;Basic;Married;20695.75;104.91;27;103.68;27
21457;1980;Graduation;Single;52562.6;112.09;32;110.86;31
31403;1951;Graduation;Single;82353.73;119.52;43;118.28;42
35991;1951;Basic;Married;78498.27;117.24;41;116.02;40
3871;1974;Graduation;Divorced;70782.26;117.5;37;116.25;36
23459;1976;PhD;Together;87719.22;119.89;41;118.67;40
26795;1968;Master;Married;31076.22;111.27;28;110.04;27
43677;1974;PhD;Married;67267.64;118.4;37;117.16;36
49792;1958;PhD;Together;80396.13;120.29;40;119.06;39
38320;1960;2n Cycle;Married;62758.17;116.42;35;115.19;34
38380;1957;Graduation;Single;61057.07;117.31;34;116.09;33
13664;1971;PhD;Married;69396.51;118.26;41;117.01;40
24597;1989;Graduation;Married;78640.11;114.9;38;113.66;37
28871;1983;Master;Together;62793.47;116.87;37;115.63;36
9332;1943;Graduation;Single;68143.42;120.68;38;119.46;37
42424;1960;Graduation;Together;44301.07;110.85;32;109.63;31
15058;1975;Master;Married;35896.13;112.54;31;111.31;31
3932;1958;Graduation;Married;59796.91;116.24;36;115.01;36
46059;1970;Graduation;Single;44511.3;108.71;30;107.48;29
49801;1974;Graduation;Single;71847.31;115.79;38;114.55;38
5637;1967;Graduation;Together;77381.28;115.74;38;114.51;37
32108;1980;Graduation;Together;81701.29;124.08;42;122.83;42
5455;1986;2n Cycle;Married;48945.21;114.56;33;113.32;32
45513;1961;Graduation;Single;49413.05;115.74;37;114.51;36
24011;1954;Graduation;Married;27046.88;109.86;29;108.62;28
13294;1952;PhD;Married;36273.42;109.94;32;108.71;31
45369;1975;PhD;Single;48555.09;116.54;34;115.31;33
38375;1986;PhD;Single;104268.58;125.83;45;124.6;44
44451;1988;Graduation;Married;54159.18;111.18;31;109.95;30
43746;1967;PhD;Married;45047.51;110.35;33;109.13;32
30370;1944;Master;Married;35801.55;110.56;33;109.31;33
27644;1982;Basic;Married;45603.78;111.1;31;109.87;30
11905;1990;PhD;Together;81369.1;116.51;40;115.27;39
12564;1953;Graduation;Divorced;25293.64;113.14;29;111.91;28
35548;1987;Graduation;Married;36189.15;109.07;33;107.83;32
17520;1978;Graduation;Married;48660.62;111.84;34;110.59;33
38369;1974;Graduation;Married;23264.64;110.8;26;109.56;25
15436;1976;2n Cycle;Married;34005.81;108.64;31;107.42;30
23525;1978;PhD;Divorced;47822.52;118.89;34;117.65;33
11718;1975;Graduation;Single;47056.51;112.41;33;111.17;32
32098;1955;Graduation;Married;25843.25;112.23;29;110.99;28
20512;1975;Graduation;Married;51395.09;111.47;33;110.24;32
1103;1958;Master;Single;84102.91;121.7;38;120.47;37
48661;1955;Graduation;Together;54247.46;114.77;32;113.52;31
46948;1979;PhD;Single;41554.15;111.81;31;110.57;30
34318;1953;PhD;Married;15874.32;107.87;25;106.64;24
4776;1980;Graduation;Widow;96287.71;124.6;46;123.38;45
34677;1978;Graduation;Divorced;70435.81;118.35;37;117.11;36
47529;1966;PhD;Single;37934.94;111.25;31;110;30
36777;1983;Master;Married;30509.39;108.15;29;106.92;28
9586;1990;Master;Single;70734.48;115.26;37;114.02;36
13070;1953;Graduation;Married;60053.75;116.27;38;115.05;37
49336;1988;Master;Together;38735.43;107.49;31;106.25;30
7512;1966;Graduation;Divorced;60023.43;117.65;36;116.43;35
6025;1954;PhD;Single;46883.83;109.37;35;108.14;34
30030;1970;PhD;Divorced;34734.08;111.68;33;110.44;32
27968;1955;Master;Together;58499.03;121.87;34;120.62;33
15960;1965;Graduation;Divorced;36753.29;111.18;32;109.96;31
11458;1951;Graduation;Married;56237.35;116.27;35;115.03;34
18102;1971;Master;Together;84853.87;124.89;44;123.66;43
11772;1974;Graduation;Married;70436.79;120.32;41;119.09;41
5296;1953;Graduation;Together;34419.6;115.18;33;113.95;32
30004;1954;PhD;Married;36288.22;108.75;32;107.52;31
21025;1956;2n Cycle;Single;62060.2;114.05;38;112.82;37
5784;1951;Master;Married;42240.94;110.3;32;109.08;32
6681;1945;Master;Single;82331.45;121.88;42;120.66;42
39132;1985;Graduation;Single;43634.57;111.51;31;110.29;30
15081;1969;Graduation;Single;66473.33;117.52;36;116.28;35
26957;1962;Master;Married;34153.06;113.29;31;112.06;31
33805;1948;Graduation;Together;24833.74;106.32;29;105.09;28
47987;1954;Master;Single;69091.54;120.58;39;119.36;38
23585;1980;Graduation;Together;10257.07;103.52;21;102.28;20
5220;1961;2n Cycle;Single;79932.73;121.34;42;120.1;41
2402;1962;Graduation;Married;54175.06;117.57;33;116.34;33
11255;1979;Graduation;Married;66374.08;118.36;36;117.11;35
9413;1949;PhD;Together;35790.4;113.43;32;112.2;31
35522;1958;2n Cycle;Married;52922.67;114.68;34;113.44;33
37214;1958;PhD;Divorced;44511.58;112.81;31;111.59;30
41177;1992;Graduation;Married;61199.73;116.05;35;114.83;34
18214;1952;Graduation;Married;61284.14;116.21;36;114.96;35
10749;1990;Graduation;Together;37108.11;110.28;29;109.04;28
28067;1985;Graduation;Married;42005.62;108.83;32;107.6;31
1297;1966;Graduation;Single;54593.37;114.28;35;113.03;34
41779;1964;Graduation;Married;21462.33;104.53;25;103.3;24
23846;1966;PhD;Together;38199.91;111.94;31;110.71;30
8501;1972;Graduation;Together;82015.3;124.43;41;123.22;40
6323;1985;Graduation;Together;63325.3;113.79;35;112.55;34
5007;1976;PhD;Together;37323.81;113.88;35;112.65;34
22493;1971;Graduation;Single;43292.15;107.7;29;106.45;28
10017;1967;Graduation;Married;62491.76;115.19;37;113.96;36
20076;1970;Graduation;Married;56064.15;111.91;36;110.68;35
1261;1986;Graduation;Together;26489.81;108.56;30;107.32;30
37708;1969;Graduation;Single;95104.35;126.61;44;125.37;43
12576;1970;Graduation;Married;7178.88;103.26;23;102.03;22
2390;1958;Graduation;Married;80130.78;120.27;41;119.03;40
8018;1974;Basic;Married;76195.08;118.41;39;117.19;38
4732;1989;2n Cycle;Single;19197.06;100.48;25;99.22;24
22216;1948;PhD;Married;72798.18;120.92;41;119.68;40
41055;1978;PhD;Together;51331.81;111.19;32;109.95;31
44441;1979;PhD;Married;62173.4;117.54;35;116.3;34
48203;1963;Graduation;Together;57096.47;117.11;38;115.89;37
41470;1975;PhD;Divorced;75780.36;118.44;39;117.2;38
41423;1950;PhD;Married;54236.17;115.4;35;114.16;34
16815;1984;PhD;Married;61339.29;117.46;35;116.23;34
14870;1977;PhD;Widow;82014.49;124.19;42;122.96;42
44025;1951;Master;Married;45206.5;108.55;34;107.32;33
4682;1976;2n Cycle;Single;35242.23;113.03;27;111.8;26
10382;1973;Graduation;Married;13536.91;106.35;25;105.12;24
39956;1977;2n Cycle;Together;80688.11;122.31;43;121.09;42
17113;1982;PhD;Married;77618.24;117.41;39;116.19;38
42164;1954;PhD;Married;34961.29;108.7;34;107.46;33
43247;1975;Graduation;Married;49104.75;111.51;33;110.28;32
32908;1975;Graduation;Divorced;65249.97;115.85;36;114.61;35
32092;1981;Graduation;Married;58193.83;117.49;38;116.25;37
26251;1970;PhD;Together;4244.88;102.46;23;101.23;22
19825;1971;PhD;Married;7189.96;104.2;23;102.97;22
43664;1971;2n Cycle;Married;65076.82;114.65;35;113.41;34
38821;1963;Graduation;Widow;56344.81;112.51;35;111.26;34
45943;1968;Graduation;Single;49555.2;115.38;36;114.14;35
7178;1977;PhD;Together;49980.74;111.23;33;109.99;32
10474;1981;PhD;Together;85703.27;121.51;42;120.27;41
31342;1963;Master;Married;71961.65;120.93;41;119.71;40
20998;1977;Graduation;Divorced;92929.36;122.37;40;121.13;39
4724;1966;PhD;Single;57237.95;113.83;34;112.59;34
21570;1956;Graduation;Divorced;25300.23;111.32;29;110.08;28
35721;1960;Master;Together;41142.25;113.62;30;112.38;29
42254;1968;2n Cycle;Married;64446.83;117.38;35;116.13;34
32341;1955;2n Cycle;Together;50439.6;114.93;35;113.69;35
33623;1965;Graduation;Married;70931.07;120.07;38;118.84;37
40328;1978;Graduation;Married;50995.86;112.7;34;111.46;33
18166;1985;Graduation;Together;23951.37;108.64;29;107.43;28
7131;1977;PhD;Single;48775.41;117.07;32;115.83;32
45691;1962;PhD;Together;34928.74;112.2;31;110.96;30
8743;1945;Basic;Married;46902.4;113.6;34;112.37;33
21848;1973;Master;Together;62467.29;116.94;36;115.7;35
8516;1959;2n Cycle;Single;42163.5;111.24;32;110;31
9793;1948;PhD;Divorced;19504.55;105.89;28;104.65;27
19541;1959;PhD;Together;32959.93;108.3;28;107.05;28
32817;1976;2n Cycle;Married;12496.52;108.53;28;107.31;28
39557;1989;Master;Married;23532.2;108.81;30;107.58;29
16394;1953;PhD;Married;14353.68;108.55;25;107.33;24
37675;1969;Graduation;Single;76649.25;115.5;41;114.28;40
43354;1964;Graduation;Together;65323.18;116.5;39;115.28;38
40637;1978;Graduation;Together;49579.61;110.99;33;109.77;32
39781;1956;Graduation;Married;66833.54;116.52;37;115.28;36
38789;1950;Graduation;Single;80442.54;119.25;40;118.02;39
23153;1992;Graduation;Married;33460.5;111.81;29;110.57;29
27605;1965;PhD;Married;77513.64;117.35;39;116.12;38
45343;1973;Master;Married;84423.43;120.62;42;119.39;41
22984;1971;Master;Single;55688.34;112.95;32;111.72;31
44108;1965;2n Cycle;Single;77867.02;119.48;40;118.24;39
25244;1990;PhD;Single;20585.05;105.1;24;103.88;23
20;1972;Graduation;Married;61010.56;117.84;35;116.62;34
35415;1960;Graduation;Single;43786.05;112.41;29;111.18;29
29344;1948;2n Cycle;Single;23300;107.86;29;106.61;28
40240;1985;PhD;Single;47065.7;113.67;33;112.43;33
26906;1950;Graduation;Single;35353.56;109.28;32;108.05;31
22470;1951;Graduation;Married;37399.79;112.91;30;111.67;29
196;1968;Graduation;Divorced;65992.99;117.78;35;116.56;35
11907;1956;Graduation;Together;75074.18;115.25;37;114;36
26591;1972;Master;Single;36140.9;113.8;32;112.56;31
47027;1955;2n Cycle;Married;38178.72;113.95;31;112.72;30
1708;1981;Graduation;Together;60005.32;116.23;34;115;33
40572;1974;Graduation;Married;50729.37;112.48;33;111.24;32
22734;1988;Graduation;Together;65201.04;114.12;36;112.88;35
3004;1975;2n Cycle;Together;29174.43;107.76;28;106.53;27
42671;1971;PhD;Single;21059.94;107.27;26;106.03;25
30693;1979;Master;Married;55519.07;112.12;34;110.89;33
12378;1964;Graduation;Married;68315.78;120.11;38;118.87;37
8973;1949;Master;Together;30991.75;109.35;29;108.12;28
47326;1958;Master;Single;90588.19;123.84;43;122.62;42
393;1954;Graduation;Married;62037.4;116.14;38;114.91;37
25318;1970;Master;Together;82477.59;125.66;44;124.44;43
17010;1953;Graduation;Single;63808.26;117.45;35;116.22;34
47312;1970;Graduation;Widow;64810.88;118.64;38;117.41;37
10108;1981;PhD;Divorced;22377.27;104.2;25;102.97;25
1217;1976;Master;Married;34044.24;114.05;29;112.84;28
36619;1979;2n Cycle;Together;36640.17;108.6;31;107.37;30
33775;1951;Graduation;Together;25884.14;106.18;29;104.96;28
19866;1953;Master;Single;58028.45;115.97;39;114.73;38
6439;1976;Master;Together;47836.61;111.06;33;109.83;32
28398;1979;PhD;Single;42477.69;111.76;32;110.53;31
36833;1961;Graduation;Divorced;22400.84;106.23;27;105;26
18181;1980;2n Cycle;Married;62192.88;114.84;36;113.6;35
48883;1968;Graduation;Married;34948.97;111.59;29;110.36;29
45289;1975;Graduation;Married;38862.97;109.99;32;108.77;31
16190;1954;PhD;Divorced;72905.44;117.08;40;115.86;39
508;1956;Graduation;Single;53223.93;115.49;34;114.27;33
45630;1956;Graduation;Married;71161.29;119.03;38;117.79;37
16840;1989;Master;Together;16971.59;103.49;24;102.26;23
10238;1943;Master;Married;24301.53;108.99;29;107.74;28
31698;1955;Graduation;Married;55630.86;117.9;34;116.68;33
39616;1956;Graduation;Single;33581.09;108.77;28;107.53;27
30763;1963;PhD;Widow;75369.06;118.84;41;117.62;40
3482;1982;Graduation;Single;39389.97;108.1;29;106.88;28
40917;1974;PhD;Divorced;86382.42;120.98;43;119.74;42
5298;1969;Graduation;Widow;38200.55;116.44;32;115.22;31
19512;1951;Master;Married;84443.79;122.83;41;121.61;40
44684;1973;2n Cycle;Married;51303.74;116.07;33;114.84;32
2807;1971;2n Cycle;Married;33170.63;107.36;28;106.12;27
43625;1975;Graduation;Divorced;79273.29;121.07;42;119.84;41
38753;1974;Graduation;Married;87730.05;120.51;42;119.27;41
22657;1972;Graduation;Married;88051.29;120.44;42;119.21;41
22666;1961;Graduation;Married;53274;117.27;33;116.04;32
45500;1972;PhD;Single;37396.08;111.94;32;110.7;31
45805;1954;Graduation;Together;66981.17;117.13;37;115.9;36
34372;1970;Graduation;Married;35967.88;110.27;28;109.04;27
4695;1969;PhD;Married;51369.49;114.57;34;113.34;33
5426;1977;Graduation;Married;4623.43;103.22;23;102.01;22
46494;1942;PhD;Married;55220.05;115.01;34;113.78;33
16043;1966;Master;Married;54402.02;115.26;35;114.03;35
33036;1962;Master;Divorced;25390.29;109.25;28;108.02;27
7918;1986;PhD;Together;80786.69;114.31;40;113.08;39
19492;1981;PhD;Married;34976.45;109.09;32;107.86;31
8274;1969;Master;Together;84593.34;124.34;42;123.11;41
20447;1969;Master;Single;87060.68;121.21;39;119.98;38
14152;1974;Graduation;Married;22668.56;110.68;28;109.44;27
41067;1988;Graduation;Single;65372.12;116.29;37;115.06;36
17920;1981;Graduation;Divorced;80725.84;121.3;42;120.06;41
28914;1967;Graduation;Single;32597.01;108.63;28;107.41;27
24307;1970;Graduation;Widow;61291.71;118.65;37;117.42;36
20844;1963;PhD;Married;75140.29;117.57;38;116.34;38
40438;1952;PhD;Widow;14915.29;109.91;26;108.69;26
38387;1958;Graduation;Divorced;82343.64;120.4;41;119.17;40
33246;1984;Master;Married;65076.43;116.52;37;115.28;37
17857;1977;PhD;Divorced;53249.18;119.24;34;118.01;33
20269;1977;Master;Together;59350.13;116.29;35;115.08;34
4562;1948;2n Cycle;Single;47457.12;114.53;36;113.29;35
39482;1968;Master;Divorced;53353.18;114.83;33;113.61;32
8056;1968;Master;Together;30857.62;107.6;29;106.37;29
22820;1953;PhD;Married;79743.42;122.27;42;121.03;41
23247;1983;Graduation;Single;81328.64;121.72;39;120.48;38
45163;1971;Master;Single;76258.61;118.75;39;117.53;38
23403;1986;Graduation;Widow;64467.45;113.52;36;112.28;35
18054;1968;Master;Married;77244.88;119.67;41;118.43;40
47017;1974;PhD;Together;54440.21;111.95;32;110.72;31
35342;1981;Master;Married;24882.48;108.07;30;106.84;29
31168;1974;Master;Single;84605.66;119.31;41;118.07;40
1076;1965;Master;Married;69825.83;121.68;38;120.44;37
18953;1952;Graduation;Single;78343.55;118.95;37;117.71;37
24982;1976;Master;Together;42559.67;109.58;30;108.34;29
17924;1968;Graduation;Divorced;68634.85;120.17;40;118.93;39
12387;1955;PhD;Together;64860.39;116.14;37;114.89;36
7525;1967;PhD;Married;26078.84;111.06;30;109.81;29
30923;1965;Graduation;Married;73805.99;119.24;39;118;38
18820;1969;PhD;Single;56242.88;114.13;35;112.89;34
43009;1947;Graduation;Married;46891.31;117.07;35;115.85;34
25650;1955;Graduation;Married;49418.19;117.69;32;116.44;31
35735;1958;Master;Together;33460.21;108.27;29;107.02;28
32471;1985;Graduation;Together;49163.61;113.96;33;112.73;32
15881;1988;2n Cycle;Single;33447.1;112.88;28;111.65;27
42650;1981;Graduation;Widow;80951.9;117.16;42;115.93;41
31142;1978;Master;Married;49262.79;112.49;34;111.26;33
5223;1948;Basic;Together;28328.64;111.76;30;110.54;29
43342;1976;Graduation;Divorced;54880.03;116.5;36;115.26;35
26418;1976;Graduation;Together;53144.33;110.88;32;109.66;31
518;1952;Graduation;Married;83114.15;121.17;40;119.94;40
23447;1975;Master;Together;68733.24;117.56;39;116.34;38
35918;1953;Master;Married;79837.07;122.91;40;121.68;39
34682;1951;2n Cycle;Widow;18279.85;108.43;27;107.2;26
30354;1967;Master;Single;44956.59;110.91;32;109.66;32
12338;1974;Master;Together;31158.41;108.46;30;107.24;29
22730;1954;PhD;Married;57338.32;115.6;39;114.38;38
37151;1959;Graduation;Married;34767.72;112.55;30;111.32;29
45861;1950;PhD;Married;55606.68;114.75;34;113.52;34
2034;1955;Graduation;Married;34599.47;110.74;29;109.49;28
6863;1946;2n Cycle;Together;59809.44;120.02;38;118.78;37
32963;1944;Graduation;Widow;21978.29;107.04;28;105.8;27
9799;1992;Basic;Married;36942.85;111.43;31;110.2;30
13838;1985;2n Cycle;Married;40316.47;110.99;32;109.76;31
44789;1965;Graduation;Single;37648.86;111.85;31;110.61;30
4629;1944;Graduation;Together;35686.16;114.4;30;113.17;29
11537;1978;Master;Divorced;26074;109.57;30;108.34;30
30745;1984;Graduation;Widow;58136.26;119.02;38;117.79;37
41298;1955;Master;Together;51140.38;112.6;35;111.38;34
34268;1972;Graduation;Single;77113.54;116.31;40;115.07;39
14206;1978;2n Cycle;Married;69707.38;115.92;38;114.68;37
48445;1986;Master;Married;56204.35;112.44;33;111.21;32
17859;1946;Master;Married;19424.68;103.8;26;102.57;25
355;1960;Graduation;Single;24768.36;108.94;28;107.7;28
6384;1987;2n Cycle;Single;55668.88;111.82;31;110.58;30
44661;1966;Graduation;Together;18737.6;108.55;26;107.33;25
29556;1970;Basic;Married;33258.62;110.08;29;108.84;28
16823;1957;Graduation;Single;81919.14;124.2;42;122.97;42
27468;1975;Master;Married;24622.19;108.52;32;107.29;31
25511;1959;PhD;Single;57108;115.85;35;114.6;34
15582;1958;Graduation;Married;74258.73;119.53;39;118.28;38
28027;1961;Graduation;Single;66304;116.64;34;115.39;33
36276;1975;Graduation;Divorced;27239.2;110.49;28;109.25;27
22231;1976;Graduation;Divorced;65171.34;115.64;36;114.41;35
1;1965;Master;Married;78577.7;121.22;39;119.98;38
11215;1959;Master;Married;67710.3;117.73;37;116.5;37
18346;1977;PhD;Single;34585.46;112;31;110.78;30
36324;1962;Graduation;Married;75940.35;118.93;39;117.68;38
17034;1979;Graduation;Together;76445.56;118.54;39;117.3;39
40400;1972;Graduation;Married;77380.09;120.64;36;119.41;35
183;1959;Graduation;Together;82760.18;121.18;39;119.94;38
30315;1984;2n Cycle;Divorced;51465.45;113.71;31;112.47;30
23046;1971;Basic;Married;42220.14;109.75;29;108.52;28
30481;1983;Graduation;Married;24052.21;110.62;27;109.37;26
23638;1965;Graduation;Married;62795;116.73;37;115.5;36
29963;1989;2n Cycle;Single;61072.13;113.61;35;112.39;34
45857;1955;Graduation;Married;44318.37;111.39;32;110.15;31
13997;1978;Graduation;Divorced;58702.28;115.39;34;114.16;33
8255;1974;Master;Single;60378.62;114;34;112.77;33
6446;1952;PhD;Together;58723.01;117.43;37;116.19;36
412;1985;PhD;Married;30536.83;108.52;28;107.29;27
32726;1956;Graduation;Divorced;77389.5;120.19;38;118.96;37
6583;1981;PhD;Together;49674.22;111.44;33;110.2;32
28431;1974;Graduation;Single;49575.82;112.13;34;110.9;33
38766;1964;Graduation;Single;48766.9;114.56;33;113.33;32
26202;1986;Graduation;Together;20542.54;103.09;25;101.87;25
39569;1973;2n Cycle;Together;51567.21;111;34;109.75;34
2063;1959;Graduation;Married;78206.3;119.7;39;118.46;38
18504;1976;PhD;Together;70107.87;117.23;37;116;36
5137;1955;Master;Together;25927.97;108.92;29;107.71;28
561;1951;Graduation;Married;74582.18;120.18;39;118.95;38
40775;1947;Graduation;Divorced;67432.95;114.3;38;113.06;37
22176;1966;Graduation;Married;34923.41;111.07;29;109.83;28
10123;1962;Graduation;Together;52528.5;115.11;31;113.87;30
19320;1976;2n Cycle;Together;64001.66;116.28;38;115.05;37
29594;1966;Graduation;Married;48772.83;118.53;32;117.3;31
3793;1964;Master;Married;60711.71;118.69;35;117.45;35
22317;1986;Graduation;Together;37390.33;109.84;29;108.62;28
31758;1986;Graduation;Together;36726.11;110.03;29;108.8;28
28576;1970;Graduation;Single;55393.81;111.77;33;110.53;32
34873;1964;Graduation;Married;36423.28;111.44;28;110.22;27
35704;1952;Master;Single;28078.89;111.46;29;110.24;28
6394;1963;PhD;Divorced;45719.64;111.93;33;110.71;32
35146;1988;Graduation;Single;62000.14;116.47;37;115.22;36
23488;1975;PhD;Single;92316.78;121.41;40;120.17;39
2199;1982;PhD;Together;66953.13;116.43;38;115.2;38
21339;1979;Graduation;Divorced;36144.64;112.45;31;111.21;30
16316;1972;Graduation;Together;25408.95;107.56;29;106.33;28
16287;1966;Graduation;Single;31050.76;109.16;28;107.93;27
18322;1968;Graduation;Divorced;81688.09;119.52;42;118.28;41
17404;1978;PhD;Single;51856.41;116.83;34;115.62;33
2112;1961;Graduation;Together;70740.21;116.1;40;114.88;39
10290;1972;Graduation;Single;61190.32;117.15;37;115.91;36
49604;1987;2n Cycle;Single;69696.83;118.56;37;117.33;36
15885;1978;Graduation;Married;33624.84;110.36;27;109.12;26
5597;1956;Master;Together;13711.06;110.58;26;109.34;25
13234;1966;Master;Married;70436.26;121.81;41;120.56;40
47656;1951;Graduation;Divorced;48382.64;116;36;114.78;35
28543;1994;Graduation;Single;23538.37;108.25;29;107.01;28
16777;1953;Graduation;Married;20514.14;106.11;27;104.87;26
19045;1954;Graduation;Widow;33642.06;109.91;30;108.68;29
47633;1976;Master;Together;36961.53;109.77;31;108.53;30
37386;1950;Graduation;Single;90949.53;123.67;43;122.44;42
20427;1987;2n Cycle;Married;83518.81;118.8;38;117.55;37
5847;1990;Graduation;Single;52561.53;114.82;34;113.58;33
25729;1952;Graduation;Married;59292.07;116.15;37;114.92;36
21753;1958;PhD;Single;23809.74;109.53;28;108.29;27
49346;1951;PhD;Married;36144.2;108.2;33;106.97;32
